"BusNo.","Timeperiod","DecisionNo.","Mileage","ExpChoiceSpecificValuefunction","Chosen"
49,7,1,4,-21.0801550699975,1
49,8,0,1,-21.8255706090749,1
49,8,1,1,-21.0801550699975,0
49,9,0,2,-22.298636394482,1
49,9,1,2,-21.0801550699975,0
49,10,0,3,-22.5879595713284,1
49,10,1,3,-21.0801550699975,0
49,11,0,4,-22.7622881023206,0
49,11,1,4,-21.0801550699975,1
49,12,0,1,-21.8255706090749,1
49,12,1,1,-21.0801550699975,0
49,13,0,2,-22.298636394482,1
49,13,1,2,-21.0801550699975,0
49,14,0,3,-22.5879595713284,1
49,14,1,3,-21.0801550699975,0
49,15,0,4,-22.7622881023206,0
49,15,1,4,-21.0801550699975,1
49,16,0,1,-21.8255706090749,0
49,16,1,1,-21.0801550699975,1
49,17,0,1,-21.8255706090749,1
49,17,1,1,-21.0801550699975,0
49,18,0,2,-22.298636394482,1
49,18,1,2,-21.0801550699975,0
49,19,0,3,-22.5879595713284,0
49,19,1,3,-21.0801550699975,1
49,20,0,1,-21.8255706090749,1
49,20,1,1,-21.0801550699975,0
49,21,0,2,-22.298636394482,1
49,21,1,2,-21.0801550699975,0
49,22,0,3,-22.5879595713284,0
49,22,1,3,-21.0801550699975,1
49,23,0,1,-21.8255706090749,1
49,23,1,1,-21.0801550699975,0
49,24,0,2,-22.298636394482,1
49,24,1,2,-21.0801550699975,0
49,25,0,3,-22.5879595713284,1
49,25,1,3,-21.0801550699975,0
49,26,0,4,-22.7622881023206,0
49,26,1,4,-21.0801550699975,1
49,27,0,1,-21.8255706090749,0
49,27,1,1,-21.0801550699975,1
49,28,0,1,-21.8255706090749,1
49,28,1,1,-21.0801550699975,0
49,29,0,2,-22.298636394482,1
49,29,1,2,-21.0801550699975,0
50,0,0,0,-21.0801550699975,1
50,0,1,0,-21.0801550699975,0
50,1,0,1,-21.8255706090749,1
50,1,1,1,-21.0801550699975,0
50,2,0,2,-22.298636394482,1
50,2,1,2,-21.0801550699975,0
50,3,0,3,-22.5879595713284,0
50,3,1,3,-21.0801550699975,1
50,4,0,1,-21.8255706090749,1
50,4,1,1,-21.0801550699975,0
50,5,0,2,-22.298636394482,1
50,5,1,2,-21.0801550699975,0
50,6,0,3,-22.5879595713284,0
50,6,1,3,-21.0801550699975,1
50,7,0,1,-21.8255706090749,1
50,7,1,1,-21.0801550699975,0
50,8,0,2,-22.298636394482,0
50,8,1,2,-21.0801550699975,1
50,9,0,1,-21.8255706090749,1
50,9,1,1,-21.0801550699975,0
50,10,0,2,-22.298636394482,1
50,10,1,2,-21.0801550699975,0
50,11,0,3,-22.5879595713284,0
50,11,1,3,-21.0801550699975,1
50,12,0,1,-21.8255706090749,1
50,12,1,1,-21.0801550699975,0
50,13,0,2,-22.298636394482,1
50,13,1,2,-21.0801550699975,0
50,14,0,3,-22.5879595713284,1
50,14,1,3,-21.0801550699975,0
50,15,0,4,-22.7622881023206,0
50,15,1,4,-21.0801550699975,1
50,16,0,1,-21.8255706090749,1
50,16,1,1,-21.0801550699975,0
50,17,0,2,-22.298636394482,1
50,17,1,2,-21.0801550699975,0
50,18,0,3,-22.5879595713284,0
50,18,1,3,-21.0801550699975,1
50,19,0,1,-21.8255706090749,1
50,19,1,1,-21.0801550699975,0
50,20,0,2,-22.298636394482,0
50,20,1,2,-21.0801550699975,1
50,21,0,1,-21.8255706090749,1
50,21,1,1,-21.0801550699975,0
50,22,0,2,-22.298636394482,1
50,22,1,2,-21.0801550699975,0
50,23,0,3,-22.5879595713284,0
50,23,1,3,-21.0801550699975,1
50,24,0,1,-21.8255706090749,1
50,24,1,1,-21.0801550699975,0
50,25,0,2,-22.298636394482,0
50,25,1,2,-21.0801550699975,1
50,26,0,1,-21.8255706090749,1
50,26,1,1,-21.0801550699975,0
50,27,0,2,-22.298636394482,0
50,27,1,2,-21.0801550699975,1
50,28,0,1,-21.8255706090749,1
50,28,1,1,-21.0801550699975,0
50,29,0,2,-22.298636394482,0
50,29,1,2,-21.0801550699975,1
51,0,0,0,-21.0801550699975,1
51,0,1,0,-21.0801550699975,0
51,1,0,1,-21.8255706090749,1
51,1,1,1,-21.0801550699975,0
51,2,0,2,-22.298636394482,0
51,2,1,2,-21.0801550699975,1
51,3,0,1,-21.8255706090749,1
51,3,1,1,-21.0801550699975,0
51,4,0,2,-22.298636394482,1
51,4,1,2,-21.0801550699975,0
51,5,0,3,-22.5879595713284,1
51,5,1,3,-21.0801550699975,0
51,6,0,4,-22.7622881023206,1
51,6,1,4,-21.0801550699975,0
51,7,0,5,-22.8670085532735,0
51,7,1,5,-21.0801550699975,1
51,8,0,1,-21.8255706090749,0
51,8,1,1,-21.0801550699975,1
51,9,0,1,-21.8255706090749,1
51,9,1,1,-21.0801550699975,0
51,10,0,2,-22.298636394482,1
51,10,1,2,-21.0801550699975,0
51,11,0,3,-22.5879595713284,1
51,11,1,3,-21.0801550699975,0
51,12,0,4,-22.7622881023206,0
51,12,1,4,-21.0801550699975,1
51,13,0,1,-21.8255706090749,1
51,13,1,1,-21.0801550699975,0
51,14,0,2,-22.298636394482,1
51,14,1,2,-21.0801550699975,0
51,15,0,3,-22.5879595713284,1
51,15,1,3,-21.0801550699975,0
51,16,0,4,-22.7622881023206,0
51,16,1,4,-21.0801550699975,1
51,17,0,1,-21.8255706090749,1
51,17,1,1,-21.0801550699975,0
51,18,0,2,-22.298636394482,0
51,18,1,2,-21.0801550699975,1
51,19,0,1,-21.8255706090749,1
51,19,1,1,-21.0801550699975,0
51,20,0,2,-22.298636394482,0
51,20,1,2,-21.0801550699975,1
51,21,0,1,-21.8255706090749,1
51,21,1,1,-21.0801550699975,0
51,22,0,2,-22.298636394482,1
51,22,1,2,-21.0801550699975,0
51,23,0,3,-22.5879595713284,1
51,23,1,3,-21.0801550699975,0
51,24,0,4,-22.7622881023206,0
51,24,1,4,-21.0801550699975,1
51,25,0,1,-21.8255706090749,1
51,25,1,1,-21.0801550699975,0
51,26,0,2,-22.298636394482,0
51,26,1,2,-21.0801550699975,1
51,27,0,1,-21.8255706090749,1
51,27,1,1,-21.0801550699975,0
51,28,0,2,-22.298636394482,1
51,28,1,2,-21.0801550699975,0
51,29,0,3,-22.5879595713284,0
51,29,1,3,-21.0801550699975,1
52,0,0,0,-21.0801550699975,1
52,0,1,0,-21.0801550699975,0
52,1,0,1,-21.8255706090749,1
52,1,1,1,-21.0801550699975,0
52,2,0,2,-22.298636394482,1
52,2,1,2,-21.0801550699975,0
52,3,0,3,-22.5879595713284,0
52,3,1,3,-21.0801550699975,1
52,4,0,1,-21.8255706090749,1
52,4,1,1,-21.0801550699975,0
52,5,0,2,-22.298636394482,1
52,5,1,2,-21.0801550699975,0
52,6,0,3,-22.5879595713284,1
52,6,1,3,-21.0801550699975,0
52,7,0,4,-22.7622881023206,1
52,7,1,4,-21.0801550699975,0
52,8,0,5,-22.8670085532735,0
52,8,1,5,-21.0801550699975,1
52,9,0,1,-21.8255706090749,1
52,9,1,1,-21.0801550699975,0
52,10,0,2,-22.298636394482,1
52,10,1,2,-21.0801550699975,0
52,11,0,3,-22.5879595713284,0
52,11,1,3,-21.0801550699975,1
52,12,0,1,-21.8255706090749,1
52,12,1,1,-21.0801550699975,0
52,13,0,2,-22.298636394482,1
52,13,1,2,-21.0801550699975,0
52,14,0,3,-22.5879595713284,1
52,14,1,3,-21.0801550699975,0
52,15,0,4,-22.7622881023206,1
52,15,1,4,-21.0801550699975,0
52,16,0,5,-22.8670085532735,0
52,16,1,5,-21.0801550699975,1
52,17,0,1,-21.8255706090749,1
52,17,1,1,-21.0801550699975,0
52,18,0,2,-22.298636394482,0
52,18,1,2,-21.0801550699975,1
52,19,0,1,-21.8255706090749,1
52,19,1,1,-21.0801550699975,0
52,20,0,2,-22.298636394482,0
52,20,1,2,-21.0801550699975,1
52,21,0,1,-21.8255706090749,1
52,21,1,1,-21.0801550699975,0
52,22,0,2,-22.298636394482,1
52,22,1,2,-21.0801550699975,0
52,23,0,3,-22.5879595713284,1
52,23,1,3,-21.0801550699975,0
52,24,0,4,-22.7622881023206,0
52,24,1,4,-21.0801550699975,1
52,25,0,1,-21.8255706090749,1
52,25,1,1,-21.0801550699975,0
52,26,0,2,-22.298636394482,1
52,26,1,2,-21.0801550699975,0
52,27,0,3,-22.5879595713284,1
52,27,1,3,-21.0801550699975,0
52,28,0,4,-22.7622881023206,0
52,28,1,4,-21.0801550699975,1
52,29,0,1,-21.8255706090749,1
52,29,1,1,-21.0801550699975,0
53,0,0,0,-21.0801550699975,1
53,0,1,0,-21.0801550699975,0
53,1,0,1,-21.8255706090749,0
53,1,1,1,-21.0801550699975,1
53,2,0,1,-21.8255706090749,1
53,2,1,1,-21.0801550699975,0
53,3,0,2,-22.298636394482,0
53,3,1,2,-21.0801550699975,1
53,4,0,1,-21.8255706090749,0
53,4,1,1,-21.0801550699975,1
53,5,0,1,-21.8255706090749,1
53,5,1,1,-21.0801550699975,0
53,6,0,2,-22.298636394482,1
53,6,1,2,-21.0801550699975,0
53,7,0,3,-22.5879595713284,0
53,7,1,3,-21.0801550699975,1
53,8,0,1,-21.8255706090749,1
53,8,1,1,-21.0801550699975,0
53,9,0,2,-22.298636394482,1
53,9,1,2,-21.0801550699975,0
53,10,0,3,-22.5879595713284,1
53,10,1,3,-21.0801550699975,0
53,11,0,4,-22.7622881023206,0
53,11,1,4,-21.0801550699975,1
53,12,0,1,-21.8255706090749,1
53,12,1,1,-21.0801550699975,0
53,13,0,2,-22.298636394482,0
53,13,1,2,-21.0801550699975,1
53,14,0,1,-21.8255706090749,1
53,14,1,1,-21.0801550699975,0
53,15,0,2,-22.298636394482,1
53,15,1,2,-21.0801550699975,0
53,16,0,3,-22.5879595713284,0
53,16,1,3,-21.0801550699975,1
53,17,0,1,-21.8255706090749,1
53,17,1,1,-21.0801550699975,0
53,18,0,2,-22.298636394482,1
53,18,1,2,-21.0801550699975,0
53,19,0,3,-22.5879595713284,0
53,19,1,3,-21.0801550699975,1
53,20,0,1,-21.8255706090749,1
53,20,1,1,-21.0801550699975,0
53,21,0,2,-22.298636394482,1
53,21,1,2,-21.0801550699975,0
53,22,0,3,-22.5879595713284,0
53,22,1,3,-21.0801550699975,1
53,23,0,1,-21.8255706090749,1
53,23,1,1,-21.0801550699975,0
53,24,0,2,-22.298636394482,1
53,24,1,2,-21.0801550699975,0
53,25,0,3,-22.5879595713284,1
53,25,1,3,-21.0801550699975,0
53,26,0,4,-22.7622881023206,0
53,26,1,4,-21.0801550699975,1
53,27,0,1,-21.8255706090749,1
53,27,1,1,-21.0801550699975,0
53,28,0,2,-22.298636394482,0
53,28,1,2,-21.0801550699975,1
53,29,0,1,-21.8255706090749,1
53,29,1,1,-21.0801550699975,0
54,0,0,0,-21.0801550699975,1
54,0,1,0,-21.0801550699975,0
54,1,0,1,-21.8255706090749,1
54,1,1,1,-21.0801550699975,0
54,2,0,2,-22.298636394482,0
54,2,1,2,-21.0801550699975,1
54,3,0,1,-21.8255706090749,1
54,3,1,1,-21.0801550699975,0
54,4,0,2,-22.298636394482,1
54,4,1,2,-21.0801550699975,0
54,5,0,3,-22.5879595713284,1
54,5,1,3,-21.0801550699975,0
54,6,0,4,-22.7622881023206,0
54,6,1,4,-21.0801550699975,1
54,7,0,1,-21.8255706090749,1
54,7,1,1,-21.0801550699975,0
54,8,0,2,-22.298636394482,1
54,8,1,2,-21.0801550699975,0
54,9,0,3,-22.5879595713284,0
54,9,1,3,-21.0801550699975,1
54,10,0,1,-21.8255706090749,1
54,10,1,1,-21.0801550699975,0
54,11,0,2,-22.298636394482,1
54,11,1,2,-21.0801550699975,0
54,12,0,3,-22.5879595713284,1
54,12,1,3,-21.0801550699975,0
54,13,0,4,-22.7622881023206,0
54,13,1,4,-21.0801550699975,1
54,14,0,1,-21.8255706090749,1
54,14,1,1,-21.0801550699975,0
54,15,0,2,-22.298636394482,1
54,15,1,2,-21.0801550699975,0
54,16,0,3,-22.5879595713284,1
54,16,1,3,-21.0801550699975,0
54,17,0,4,-22.7622881023206,1
54,17,1,4,-21.0801550699975,0
54,18,0,5,-22.8670085532735,0
54,18,1,5,-21.0801550699975,1
54,19,0,1,-21.8255706090749,1
54,19,1,1,-21.0801550699975,0
54,20,0,2,-22.298636394482,1
54,20,1,2,-21.0801550699975,0
54,21,0,3,-22.5879595713284,1
54,21,1,3,-21.0801550699975,0
54,22,0,4,-22.7622881023206,0
54,22,1,4,-21.0801550699975,1
54,23,0,1,-21.8255706090749,1
54,23,1,1,-21.0801550699975,0
54,24,0,2,-22.298636394482,1
54,24,1,2,-21.0801550699975,0
54,25,0,3,-22.5879595713284,0
54,25,1,3,-21.0801550699975,1
54,26,0,1,-21.8255706090749,1
54,26,1,1,-21.0801550699975,0
54,27,0,2,-22.298636394482,1
54,27,1,2,-21.0801550699975,0
54,28,0,3,-22.5879595713284,0
54,28,1,3,-21.0801550699975,1
54,29,0,1,-21.8255706090749,1
54,29,1,1,-21.0801550699975,0
55,0,0,0,-21.0801550699975,1
55,0,1,0,-21.0801550699975,0
55,1,0,1,-21.8255706090749,1
55,1,1,1,-21.0801550699975,0
55,2,0,2,-22.298636394482,1
55,2,1,2,-21.0801550699975,0
55,3,0,3,-22.5879595713284,1
55,3,1,3,-21.0801550699975,0
55,4,0,4,-22.7622881023206,0
55,4,1,4,-21.0801550699975,1
55,5,0,1,-21.8255706090749,1
55,5,1,1,-21.0801550699975,0
55,6,0,2,-22.298636394482,1
55,6,1,2,-21.0801550699975,0
55,7,0,3,-22.5879595713284,0
55,7,1,3,-21.0801550699975,1
55,8,0,1,-21.8255706090749,1
55,8,1,1,-21.0801550699975,0
55,9,0,2,-22.298636394482,1
55,9,1,2,-21.0801550699975,0
55,10,0,3,-22.5879595713284,0
55,10,1,3,-21.0801550699975,1
55,11,0,1,-21.8255706090749,1
55,11,1,1,-21.0801550699975,0
55,12,0,2,-22.298636394482,1
55,12,1,2,-21.0801550699975,0
55,13,0,3,-22.5879595713284,1
55,13,1,3,-21.0801550699975,0
55,14,0,4,-22.7622881023206,0
55,14,1,4,-21.0801550699975,1
55,15,0,1,-21.8255706090749,1
55,15,1,1,-21.0801550699975,0
55,16,0,2,-22.298636394482,1
55,16,1,2,-21.0801550699975,0
55,17,0,3,-22.5879595713284,1
55,17,1,3,-21.0801550699975,0
55,18,0,4,-22.7622881023206,1
55,18,1,4,-21.0801550699975,0
55,19,0,5,-22.8670085532735,0
55,19,1,5,-21.0801550699975,1
55,20,0,1,-21.8255706090749,1
55,20,1,1,-21.0801550699975,0
55,21,0,2,-22.298636394482,0
55,21,1,2,-21.0801550699975,1
55,22,0,1,-21.8255706090749,1
55,22,1,1,-21.0801550699975,0
55,23,0,2,-22.298636394482,1
55,23,1,2,-21.0801550699975,0
55,24,0,3,-22.5879595713284,0
55,24,1,3,-21.0801550699975,1
55,25,0,1,-21.8255706090749,1
55,25,1,1,-21.0801550699975,0
55,26,0,2,-22.298636394482,1
55,26,1,2,-21.0801550699975,0
55,27,0,3,-22.5879595713284,1
55,27,1,3,-21.0801550699975,0
55,28,0,4,-22.7622881023206,1
55,28,1,4,-21.0801550699975,0
55,29,0,5,-22.8670085532735,0
55,29,1,5,-21.0801550699975,1
56,0,0,0,-21.0801550699975,1
56,0,1,0,-21.0801550699975,0
56,1,0,1,-21.8255706090749,1
56,1,1,1,-21.0801550699975,0
56,2,0,2,-22.298636394482,1
56,2,1,2,-21.0801550699975,0
56,3,0,3,-22.5879595713284,1
56,3,1,3,-21.0801550699975,0
56,4,0,4,-22.7622881023206,1
56,4,1,4,-21.0801550699975,0
56,5,0,5,-22.8670085532735,0
56,5,1,5,-21.0801550699975,1
56,6,0,1,-21.8255706090749,1
56,6,1,1,-21.0801550699975,0
56,7,0,2,-22.298636394482,1
56,7,1,2,-21.0801550699975,0
56,8,0,3,-22.5879595713284,0
56,8,1,3,-21.0801550699975,1
56,9,0,1,-21.8255706090749,1
56,9,1,1,-21.0801550699975,0
56,10,0,2,-22.298636394482,1
56,10,1,2,-21.0801550699975,0
56,11,0,3,-22.5879595713284,1
56,11,1,3,-21.0801550699975,0
56,12,0,4,-22.7622881023206,1
56,12,1,4,-21.0801550699975,0
56,13,0,5,-22.8670085532735,0
56,13,1,5,-21.0801550699975,1
56,14,0,1,-21.8255706090749,1
56,14,1,1,-21.0801550699975,0
56,15,0,2,-22.298636394482,0
56,15,1,2,-21.0801550699975,1
56,16,0,1,-21.8255706090749,1
56,16,1,1,-21.0801550699975,0
56,17,0,2,-22.298636394482,0
56,17,1,2,-21.0801550699975,1
56,18,0,1,-21.8255706090749,1
56,18,1,1,-21.0801550699975,0
56,19,0,2,-22.298636394482,1
56,19,1,2,-21.0801550699975,0
56,20,0,3,-22.5879595713284,1
56,20,1,3,-21.0801550699975,0
56,21,0,4,-22.7622881023206,0
56,21,1,4,-21.0801550699975,1
56,22,0,1,-21.8255706090749,1
56,22,1,1,-21.0801550699975,0
56,23,0,2,-22.298636394482,1
56,23,1,2,-21.0801550699975,0
56,24,0,3,-22.5879595713284,1
56,24,1,3,-21.0801550699975,0
56,25,0,4,-22.7622881023206,0
56,25,1,4,-21.0801550699975,1
56,26,0,1,-21.8255706090749,1
56,26,1,1,-21.0801550699975,0
56,27,0,2,-22.298636394482,1
56,27,1,2,-21.0801550699975,0
56,28,0,3,-22.5879595713284,1
56,28,1,3,-21.0801550699975,0
56,29,0,4,-22.7622881023206,0
56,29,1,4,-21.0801550699975,1
57,0,0,0,-21.0801550699975,1
57,0,1,0,-21.0801550699975,0
57,1,0,1,-21.8255706090749,1
57,1,1,1,-21.0801550699975,0
57,2,0,2,-22.298636394482,1
57,2,1,2,-21.0801550699975,0
57,3,0,3,-22.5879595713284,0
57,3,1,3,-21.0801550699975,1
57,4,0,1,-21.8255706090749,0
57,4,1,1,-21.0801550699975,1
57,5,0,1,-21.8255706090749,1
57,5,1,1,-21.0801550699975,0
57,6,0,2,-22.298636394482,0
57,6,1,2,-21.0801550699975,1
57,7,0,1,-21.8255706090749,1
57,7,1,1,-21.0801550699975,0
57,8,0,2,-22.298636394482,1
57,8,1,2,-21.0801550699975,0
57,9,0,3,-22.5879595713284,1
57,9,1,3,-21.0801550699975,0
57,10,0,4,-22.7622881023206,1
57,10,1,4,-21.0801550699975,0
57,11,0,5,-22.8670085532735,0
57,11,1,5,-21.0801550699975,1
57,12,0,1,-21.8255706090749,0
57,12,1,1,-21.0801550699975,1
57,13,0,1,-21.8255706090749,1
57,13,1,1,-21.0801550699975,0
57,14,0,2,-22.298636394482,1
57,14,1,2,-21.0801550699975,0
57,15,0,3,-22.5879595713284,1
57,15,1,3,-21.0801550699975,0
57,16,0,4,-22.7622881023206,1
57,16,1,4,-21.0801550699975,0
57,17,0,5,-22.8670085532735,0
57,17,1,5,-21.0801550699975,1
57,18,0,1,-21.8255706090749,1
57,18,1,1,-21.0801550699975,0
57,19,0,2,-22.298636394482,0
57,19,1,2,-21.0801550699975,1
57,20,0,1,-21.8255706090749,1
57,20,1,1,-21.0801550699975,0
57,21,0,2,-22.298636394482,1
57,21,1,2,-21.0801550699975,0
57,22,0,3,-22.5879595713284,0
57,22,1,3,-21.0801550699975,1
57,23,0,1,-21.8255706090749,1
57,23,1,1,-21.0801550699975,0
57,24,0,2,-22.298636394482,1
57,24,1,2,-21.0801550699975,0
57,25,0,3,-22.5879595713284,0
57,25,1,3,-21.0801550699975,1
57,26,0,1,-21.8255706090749,1
57,26,1,1,-21.0801550699975,0
57,27,0,2,-22.298636394482,0
57,27,1,2,-21.0801550699975,1
57,28,0,1,-21.8255706090749,0
57,28,1,1,-21.0801550699975,1
57,29,0,1,-21.8255706090749,1
57,29,1,1,-21.0801550699975,0
58,0,0,0,-21.0801550699975,1
58,0,1,0,-21.0801550699975,0
58,1,0,1,-21.8255706090749,1
58,1,1,1,-21.0801550699975,0
58,2,0,2,-22.298636394482,1
58,2,1,2,-21.0801550699975,0
58,3,0,3,-22.5879595713284,0
58,3,1,3,-21.0801550699975,1
58,4,0,1,-21.8255706090749,0
58,4,1,1,-21.0801550699975,1
58,5,0,1,-21.8255706090749,0
58,5,1,1,-21.0801550699975,1
58,6,0,1,-21.8255706090749,1
58,6,1,1,-21.0801550699975,0
58,7,0,2,-22.298636394482,1
58,7,1,2,-21.0801550699975,0
58,8,0,3,-22.5879595713284,1
58,8,1,3,-21.0801550699975,0
58,9,0,4,-22.7622881023206,0
58,9,1,4,-21.0801550699975,1
58,10,0,1,-21.8255706090749,1
58,10,1,1,-21.0801550699975,0
58,11,0,2,-22.298636394482,1
58,11,1,2,-21.0801550699975,0
58,12,0,3,-22.5879595713284,0
58,12,1,3,-21.0801550699975,1
58,13,0,1,-21.8255706090749,1
58,13,1,1,-21.0801550699975,0
58,14,0,2,-22.298636394482,0
58,14,1,2,-21.0801550699975,1
58,15,0,1,-21.8255706090749,1
58,15,1,1,-21.0801550699975,0
58,16,0,2,-22.298636394482,1
58,16,1,2,-21.0801550699975,0
58,17,0,3,-22.5879595713284,0
58,17,1,3,-21.0801550699975,1
58,18,0,1,-21.8255706090749,1
58,18,1,1,-21.0801550699975,0
58,19,0,2,-22.298636394482,1
58,19,1,2,-21.0801550699975,0
58,20,0,3,-22.5879595713284,1
58,20,1,3,-21.0801550699975,0
58,21,0,4,-22.7622881023206,1
58,21,1,4,-21.0801550699975,0
58,22,0,5,-22.8670085532735,0
58,22,1,5,-21.0801550699975,1
58,23,0,1,-21.8255706090749,1
58,23,1,1,-21.0801550699975,0
58,24,0,2,-22.298636394482,1
58,24,1,2,-21.0801550699975,0
58,25,0,3,-22.5879595713284,1
58,25,1,3,-21.0801550699975,0
58,26,0,4,-22.7622881023206,0
58,26,1,4,-21.0801550699975,1
58,27,0,1,-21.8255706090749,1
58,27,1,1,-21.0801550699975,0
58,28,0,2,-22.298636394482,0
58,28,1,2,-21.0801550699975,1
58,29,0,1,-21.8255706090749,0
58,29,1,1,-21.0801550699975,1
59,0,0,0,-21.0801550699975,1
59,0,1,0,-21.0801550699975,0
59,1,0,1,-21.8255706090749,0
59,1,1,1,-21.0801550699975,1
59,2,0,1,-21.8255706090749,1
59,2,1,1,-21.0801550699975,0
59,3,0,2,-22.298636394482,1
59,3,1,2,-21.0801550699975,0
59,4,0,3,-22.5879595713284,0
59,4,1,3,-21.0801550699975,1
59,5,0,1,-21.8255706090749,1
59,5,1,1,-21.0801550699975,0
59,6,0,2,-22.298636394482,1
59,6,1,2,-21.0801550699975,0
59,7,0,3,-22.5879595713284,1
59,7,1,3,-21.0801550699975,0
59,8,0,4,-22.7622881023206,1
59,8,1,4,-21.0801550699975,0
59,9,0,5,-22.8670085532735,0
59,9,1,5,-21.0801550699975,1
59,10,0,1,-21.8255706090749,1
59,10,1,1,-21.0801550699975,0
59,11,0,2,-22.298636394482,1
59,11,1,2,-21.0801550699975,0
59,12,0,3,-22.5879595713284,0
59,12,1,3,-21.0801550699975,1
59,13,0,1,-21.8255706090749,1
59,13,1,1,-21.0801550699975,0
59,14,0,2,-22.298636394482,1
59,14,1,2,-21.0801550699975,0
59,15,0,3,-22.5879595713284,0
59,15,1,3,-21.0801550699975,1
59,16,0,1,-21.8255706090749,1
59,16,1,1,-21.0801550699975,0
59,17,0,2,-22.298636394482,0
59,17,1,2,-21.0801550699975,1
59,18,0,1,-21.8255706090749,1
59,18,1,1,-21.0801550699975,0
59,19,0,2,-22.298636394482,1
59,19,1,2,-21.0801550699975,0
59,20,0,3,-22.5879595713284,1
59,20,1,3,-21.0801550699975,0
59,21,0,4,-22.7622881023206,0
59,21,1,4,-21.0801550699975,1
59,22,0,1,-21.8255706090749,1
59,22,1,1,-21.0801550699975,0
59,23,0,2,-22.298636394482,1
59,23,1,2,-21.0801550699975,0
59,24,0,3,-22.5879595713284,1
59,24,1,3,-21.0801550699975,0
59,25,0,4,-22.7622881023206,1
59,25,1,4,-21.0801550699975,0
59,26,0,5,-22.8670085532735,1
59,26,1,5,-21.0801550699975,0
59,27,0,6,-22.9300018317182,0
59,27,1,6,-21.0801550699975,1
59,28,0,1,-21.8255706090749,1
59,28,1,1,-21.0801550699975,0
59,29,0,2,-22.298636394482,1
59,29,1,2,-21.0801550699975,0
60,0,0,0,-21.0801550699975,1
60,0,1,0,-21.0801550699975,0
60,1,0,1,-21.8255706090749,1
60,1,1,1,-21.0801550699975,0
60,2,0,2,-22.298636394482,1
60,2,1,2,-21.0801550699975,0
60,3,0,3,-22.5879595713284,0
60,3,1,3,-21.0801550699975,1
60,4,0,1,-21.8255706090749,1
60,4,1,1,-21.0801550699975,0
60,5,0,2,-22.298636394482,0
60,5,1,2,-21.0801550699975,1
60,6,0,1,-21.8255706090749,1
60,6,1,1,-21.0801550699975,0
60,7,0,2,-22.298636394482,1
60,7,1,2,-21.0801550699975,0
60,8,0,3,-22.5879595713284,0
60,8,1,3,-21.0801550699975,1
60,9,0,1,-21.8255706090749,1
60,9,1,1,-21.0801550699975,0
60,10,0,2,-22.298636394482,0
60,10,1,2,-21.0801550699975,1
60,11,0,1,-21.8255706090749,1
60,11,1,1,-21.0801550699975,0
60,12,0,2,-22.298636394482,1
60,12,1,2,-21.0801550699975,0
60,13,0,3,-22.5879595713284,1
60,13,1,3,-21.0801550699975,0
60,14,0,4,-22.7622881023206,0
60,14,1,4,-21.0801550699975,1
60,15,0,1,-21.8255706090749,1
60,15,1,1,-21.0801550699975,0
60,16,0,2,-22.298636394482,0
60,16,1,2,-21.0801550699975,1
60,17,0,1,-21.8255706090749,1
60,17,1,1,-21.0801550699975,0
60,18,0,2,-22.298636394482,0
60,18,1,2,-21.0801550699975,1
60,19,0,1,-21.8255706090749,1
60,19,1,1,-21.0801550699975,0
60,20,0,2,-22.298636394482,0
60,20,1,2,-21.0801550699975,1
60,21,0,1,-21.8255706090749,1
60,21,1,1,-21.0801550699975,0
60,22,0,2,-22.298636394482,1
60,22,1,2,-21.0801550699975,0
60,23,0,3,-22.5879595713284,1
60,23,1,3,-21.0801550699975,0
60,24,0,4,-22.7622881023206,1
60,24,1,4,-21.0801550699975,0
60,25,0,5,-22.8670085532735,0
60,25,1,5,-21.0801550699975,1
60,26,0,1,-21.8255706090749,1
60,26,1,1,-21.0801550699975,0
60,27,0,2,-22.298636394482,1
60,27,1,2,-21.0801550699975,0
60,28,0,3,-22.5879595713284,1
60,28,1,3,-21.0801550699975,0
60,29,0,4,-22.7622881023206,1
60,29,1,4,-21.0801550699975,0
61,0,0,0,-21.0801550699975,1
61,0,1,0,-21.0801550699975,0
61,1,0,1,-21.8255706090749,1
61,1,1,1,-21.0801550699975,0
61,2,0,2,-22.298636394482,1
61,2,1,2,-21.0801550699975,0
61,3,0,3,-22.5879595713284,1
61,3,1,3,-21.0801550699975,0
61,4,0,4,-22.7622881023206,1
61,4,1,4,-21.0801550699975,0
61,5,0,5,-22.8670085532735,0
61,5,1,5,-21.0801550699975,1
61,6,0,1,-21.8255706090749,1
61,6,1,1,-21.0801550699975,0
61,7,0,2,-22.298636394482,0
61,7,1,2,-21.0801550699975,1
61,8,0,1,-21.8255706090749,0
61,8,1,1,-21.0801550699975,1
61,9,0,1,-21.8255706090749,1
61,9,1,1,-21.0801550699975,0
61,10,0,2,-22.298636394482,0
61,10,1,2,-21.0801550699975,1
61,11,0,1,-21.8255706090749,1
61,11,1,1,-21.0801550699975,0
61,12,0,2,-22.298636394482,1
61,12,1,2,-21.0801550699975,0
61,13,0,3,-22.5879595713284,1
61,13,1,3,-21.0801550699975,0
61,14,0,4,-22.7622881023206,0
61,14,1,4,-21.0801550699975,1
61,15,0,1,-21.8255706090749,1
61,15,1,1,-21.0801550699975,0
61,16,0,2,-22.298636394482,1
61,16,1,2,-21.0801550699975,0
